Q,J_numerical,J_exact,Absolute_difference,Percent_difference
6.225000000000000e+01,1.466249637637779e-11,1.457627475025312e-11,8.622162612466729e-14,5.915203136739037e-01
6.230000000000000e+01,1.459246642893540e-11,1.450624271715518e-11,8.622371178022577e-14,5.943903839293757e-01
6.235000000000000e+01,1.452282869780303e-11,1.443660290436638e-11,8.622579343665518e-14,5.972720452855015e-01
6.240000000000001e+01,1.445358067461378e-11,1.436735280351411e-11,8.622787109966985e-14,6.001653351101629e-01
6.245000000000000e+01,1.438471986903222e-11,1.429848992425778e-11,8.622994477443966e-14,6.030702908574155e-01
6.250000000000000e+01,1.431624380861099e-11,1.423001179414486e-11,8.623201446613771e-14,6.059869500713915e-01
6.255000000000000e+01,1.424815003864913e-11,1.416191595846821e-11,8.623408018092264e-14,6.089153503933795e-01
6.260000000000000e+01,1.418043612204938e-11,1.409419998012478e-11,8.623614192459438e-14,6.118555295525960e-01
6.265000000000001e+01,1.411309963917845e-11,1.402686143947537e-11,8.623819970308055e-14,6.148075253697383e-01
6.270000000000000e+01,1.404613818772482e-11,1.395989793420570e-11,8.624025351912116e-14,6.177713757334010e-01
6.275000000000000e+01,1.397954938257022e-11,1.389330707918873e-11,8.624230338148886e-14,6.207471186660389e-01
6.280000000000000e+01,1.391333085564667e-11,1.382708650634813e-11,8.624434929853623e-14,6.237347922784799e-01
6.285000000000000e+01,1.384748025579636e-11,1.376123386452296e-11,8.624639127339752e-14,6.267344347351319e-01
6.290000000000001e+01,1.378199524864464e-11,1.369574681933350e-11,8.624842931113435e-14,6.297460843054019e-01
6.295000000000000e+01,1.371687351646788e-11,1.363062305304833e-11,8.625046341954678e-14,6.327697793701209e-01
6.300000000000000e+01,1.365211275805732e-11,1.356586026445247e-11,8.625249360485483e-14,6.358055583903369e-01
6.305000000000000e+01,1.358771068858748e-11,1.350145616871670e-11,8.625451987078403e-14,6.388534599004105e-01
6.310000000000000e+01,1.352366503949221e-11,1.343740849726812e-11,8.625654222409886e-14,6.419135225488991e-01
6.315000000000001e+01,1.345997355833269e-11,1.337371499766161e-11,8.625856067107747e-14,6.449857850728818e-01
6.320000000000000e+01,1.339663400867045e-11,1.331037343345267e-11,8.626057521777509e-14,6.480702862999941e-01
6.325000000000000e+01,1.333364416994107e-11,1.324738158407114e-11,8.626258586993191e-14,6.511670651478434e-01
6.330000000000000e+01,1.327100183733026e-11,1.318473724469612e-11,8.626459263414113e-14,6.542761606329560e-01
6.335000000000000e+01,1.320870482165156e-11,1.312243822613201e-11,8.626659551955667e-14,6.573976118840894e-01
6.340000000000001e+01,1.314675094921424e-11,1.306048235468552e-11,8.626859452871986e-14,6.605314580726074e-01
6.345000000000000e+01,1.308513806170940e-11,1.299886747204385e-11,8.627058966554524e-14,6.636777384728630e-01
6.350000000000000e+01,1.302386401609243e-11,1.293759143515379e-11,8.627258093863907e-14,6.668364924882444e-01
6.355000000000000e+01,1.296292668445599e-11,1.287665211610202e-11,8.627456835397255e-14,6.700077595952739e-01
6.360000000000000e+01,1.290232395391484e-11,1.281604740199632e-11,8.627655191851370e-14,6.731915793716136e-01
6.365000000000001e+01,1.284205372648532e-11,1.275577519484788e-11,8.627853163744856e-14,6.763879914746139e-01
6.370000000000000e+01,1.278211391897186e-11,1.269583341145456e-11,8.628050751729926e-14,6.795970356656886e-01
6.375000000000000e+01,1.272250246285091e-11,1.263621998328523e-11,8.628247956567683e-14,6.828187518087561e-01
6.380000000000000e+01,1.266321730415371e-11,1.257693285636501e-11,8.628444778870111e-14,6.860531798500759e-01
6.385000000000000e+01,1.260425640335395e-11,1.251796999116160e-11,8.628641219234493e-14,6.893003598288544e-01
6.390000000000001e+01,1.254561773525484e-11,1.245932936247250e-11,8.628837278233877e-14,6.925603318766045e-01
6.395000000000000e+01,1.248729928887754e-11,1.240100895931326e-11,8.629032956427904e-14,6.958331362181160e-01
6.400000000000000e+01,1.242929906735246e-11,1.234300678480664e-11,8.629228254581390e-14,6.991188131892913e-01
6.405000000000000e+01,1.237161508780709e-11,1.228532085607275e-11,8.629423173434116e-14,7.024174032189410e-01
6.410000000000001e+01,1.231424538125547e-11,1.222794920412007e-11,8.629617713540387e-14,7.057289468157698e-01
6.415000000000001e+01,1.225718799249317e-11,1.217088987373760e-11,8.629811875557587e-14,7.090534845918731e-01
6.420000000000000e+01,1.220044097998850e-11,1.211414092338761e-11,8.630005660089298e-14,7.123910572501411e-01
6.425000000000000e+01,1.214400241577640e-11,1.205770042509957e-11,8.630199067682721e-14,7.157417055840856e-01
6.430000000000000e+01,1.208787038535710e-11,1.200156646436490e-11,8.630392099219966e-14,7.191054705104841e-01
6.435000000000001e+01,1.203204298758510e-11,1.194573714003255e-11,8.630584755254694e-14,7.224823930146497e-01
6.440000000000001e+01,1.197651833456886e-11,1.189021056420566e-11,8.630777036319726e-14,7.258725141758087e-01
6.445000000000000e+01,1.192129455157050e-11,1.183498486213882e-11,8.630968943168411e-14,7.292758751876107e-01
6.450000000000000e+01,1.186636977690105e-11,1.178005817213645e-11,8.631160476460393e-14,7.326925173320289e-01
6.455000000000000e+01,1.181174216182117e-11,1.172542864545192e-11,8.631351636924462e-14,7.361224819932195e-01
6.460000000000001e+01,1.175740987043869e-11,1.167109444618757e-11,8.631542425112504e-14,7.395658106367264e-01
6.465000000000001e+01,1.170337107960598e-11,1.161705375119558e-11,8.631732841039867e-14,7.430225447783199e-01
6.470000000000000e+01,1.164962397884037e-11,1.156330474997963e-11,8.631922886073337e-14,7.464927261463502e-01
6.475000000000000e+01,1.159616677021219e-11,1.150984564459745e-11,8.632112561473719e-14,7.499763965579769e-01
6.480000000000000e+01,1.154299766823713e-11,1.145667464956416e-11,8.632301867296265e-14,7.534735978231394e-01
6.485000000000001e+01,1.149011489979827e-11,1.140378999175648e-11,8.632490804178972e-14,7.569843718990954e-01
6.490000000000001e+01,1.143751670404516e-11,1.135118991031769e-11,8.632679372746909e-14,7.605087608392679e-01
6.495000000000000e+01,1.138520133230076e-11,1.129887265656341e-11,8.632867573735815e-14,7.640468068043111e-01
6.500000000000000e+01,1.133316704796623e-11,1.124683649388816e-11,8.633055407807111e-14,7.675985520460399e-01
6.505000000000000e+01,1.128141212642872e-11,1.119507969767280e-11,8.633242875592493e-14,7.711640389114111e-01
6.510000000000001e+01,1.122993485496948e-11,1.114360055519258e-11,8.633429977689727e-14,7.747433098422400e-01
6.515000000000001e+01,1.117873353267492e-11,1.109239736552622e-11,8.633616714870094e-14,7.783364073939774e-01
6.520000000000000e+01,1.112780647034395e-11,1.104146843946539e-11,8.633803087856247e-14,7.819433742161095e-01
6.525000000000000e+01,1.107715199039761e-11,1.099081209942532e-11,8.633989097228666e-14,7.855642530436956e-01
6.530000000000000e+01,1.102676842679517e-11,1.094042667935597e-11,8.634174743920030e-14,7.891990867424101e-01
6.535000000000001e+01,1.097665412493798e-11,1.089031052465390e-11,8.634360028408067e-14,7.928479182353225e-01
6.540000000000001e+01,1.092680744158645e-11,1.084046199207510e-11,8.634544951134965e-14,7.965107905407754e-01
6.545000000000000e+01,1.087722674477620e-11,1.079087944964826e-11,8.634729512793970e-14,8.001877467990278e-01
6.550000000000000e+01,1.082791041373150e-11,1.074156127658899e-11,8.634913714250554e-14,8.038788302655937e-01
6.555000000000000e+01,1.077885683877789e-11,1.069250586321469e-11,8.635097556319619e-14,8.075840842909281e-01
6.560000000000001e+01,1.073006442125474e-11,1.064371161086009e-11,8.635281039464999e-14,8.113035522922443e-01
6.565000000000001e+01,1.068153157343782e-11,1.059517693179358e-11,8.635464164423564e-14,8.150372778118137e-01
6.570000000000000e+01,1.063325671845309e-11,1.054690024913411e-11,8.635646931897932e-14,8.187853044885784e-01
6.575000000000000e+01,1.058523829019440e-11,1.049887999676893e-11,8.635829342547103e-14,8.225476760573329e-01
6.580000000000000e+01,1.053747473324217e-11,1.045111461927194e-11,8.636011397023610e-14,8.263244363523427e-01
6.585000000000001e+01,1.048996450278311e-11,1.040360257182268e-11,8.636193096042999e-14,8.301156293141604e-01
6.590000000000001e+01,1.044270606452938e-11,1.035634232012614e-11,8.636374440324043e-14,8.339212989841426e-01
6.595000000000000e+01,1.039569789463748e-11,1.030933234033305e-11,8.636555430443184e-14,8.377414894904998e-01
6.600000000000000e+01,1.034893847963186e-11,1.026257111896094e-11,8.636736067092379e-14,8.415762450732547e-01
6.605000000000000e+01,1.030242631632658e-11,1.021605715281589e-11,8.636916351068595e-14,8.454256100836290e-01
6.610000000000001e+01,1.025615991174376e-11,1.016978894891482e-11,8.637096282894315e-14,8.492896289471128e-01
6.615000000000001e+01,1.021013778304230e-11,1.012376502440854e-11,8.637275863376523e-14,8.531683462182236e-01
6.620000000000000e+01,1.016435845743889e-11,1.007798390650532e-11,8.637455093356295e-14,8.570618065564513e-01
6.625000000000000e+01,1.011882047212869e-11,1.003244413239522e-11,8.637633973347387e-14,8.609700546904692e-01
6.630000000000000e+01,1.007352237421429e-11,9.987144249174907e-12,8.637812503938035e-14,8.648931354577813e-01
6.635000000000001e+01,1.002846272063148e-11,9.942082813773228e-12,8.637990685825687e-14,8.688310938085406e-01
6.640000000000001e+01,9.983640078074290e-12,9.897258392877348e-12,8.638168519694222e-14,8.727839747935405e-01
6.645000000000000e+01,9.939053022921875e-12,9.852669562859427e-12,8.638346006244804e-14,8.767518235674794e-01
6.650000000000000e+01,9.894700141166456e-12,9.808314909703990e-12,8.638523146246614e-14,8.807346853943253e-01
6.655000000000000e+01,9.850580028338743e-12,9.764193028935900e-12,8.638699940284333e-14,8.847326056217651e-01
6.660000000000001e+01,9.806691289436761e-12,9.720302525548832e-12,8.638876388792878e-14,8.887456296845151e-01
6.665000000000001e+01,9.763032538862234e-12,9.676642013934495e-12,8.639052492773913e-14,8.927738031781646e-01
6.670000000000000e+01,9.719602400343491e-12,9.633210117812220e-12,8.639228253127157e-14,8.968171717912445e-01
6.675000000000000e+01,9.676399506862030e-12,9.590005470159320e-12,8.639403670271048e-14,9.008757812655890e-01
6.680000000000000e+01,9.633422500591675e-12,9.547026713141937e-12,8.639578744973798e-14,9.049496774824152e-01
6.685000000000001e+01,9.590670032825887e-12,9.504272498046442e-12,8.639753477944488e-14,9.090389064202807e-01
6.690000000000001e+01,9.548140763909307e-12,9.461741485211488e-12,8.639927869781854e-14,9.131435141496825e-01
6.695000000000000e+01,9.505833363172325e-12,9.419432343960451e-12,8.640101921187384e-14,9.172635468555854e-01
6.700000000000000e+01,9.463746508862466e-12,9.377343752534626e-12,8.640275632784049e-14,9.213990508184845e-01
6.705000000000000e+01,9.421878888079198e-12,9.335474398026812e-12,8.640449005238602e-14,9.255500724274801e-01
6.710000000000001e+01,9.380229196708599e-12,9.293822976315521e-12,8.640622039307783e-14,9.297166581855106e-01
6.715000000000001e+01,9.338796139356942e-12,9.252388191999727e-12,8.640794735721516e-14,9.338988546970999e-01
6.720000000000000e+01,9.297578429285201e-12,9.211168758334073e-12,8.640967095112786e-14,9.380967086608438e-01
6.725000000000000e+01,9.256574788345575e-12,9.170163397164701e-12,8.641139118087439e-14,9.423102668769424e-01
6.730000000000000e+01,9.215783946919656e-12,9.129370838865544e-12,8.641310805411263e-14,9.465395762677847e-01
6.735000000000001e+01,9.175204643853396e-12,9.088789822275154e-12,8.641482157824198e-14,9.507846838580559e-01
6.740000000000001e+01,9.134835626393892e-12,9.048419094634074e-12,8.641653175981848e-14,9.550456367683668e-01
6.745000000000000e+01,9.094675650127614e-12,9.008257411522652e-12,8.641823860496198e-14,9.593224822197308e-01
6.750000000000000e+01,9.054723478919884e-12,8.968303536799421e-12,8.641994212046279e-14,9.636152675459517e-01
6.755000000000000e+01,9.014977884853807e-12,8.928556242539952e-12,8.642164231385440e-14,9.679240401947626e-01
6.760000000000001e+01,8.975437648167710e-12,8.889014308976217e-12,8.642333919149252e-14,9.722488477065602e-01
6.765000000000001e+01,8.936101557196527e-12,8.849676524436453e-12,8.642503276007377e-14,9.765897377314287e-01
6.770000000000000e+01,8.896968408312298e-12,8.810541685285463e-12,8.642672302683597e-14,9.809467580316626e-01
6.775000000000000e+01,8.858037005863481e-12,8.771608595865438e-12,8.642840999804275e-14,9.853199564647860e-01
6.780000000000000e+01,8.819306162118194e-12,8.732876068437296e-12,8.643009368089803e-14,9.897093810053834e-01
6.785000000000001e+01,8.780774697204928e-12,8.694342923122395e-12,8.643177408253299e-14,9.941150797338550e-01
6.790000000000001e+01,8.742441439053783e-12,8.656007987844862e-12,8.643345120892047e-14,9.985371008240059e-01
6.795000000000000e+01,8.704305223341552e-12,8.617870098274196e-12,8.643512506735645e-14,1.002975492571718e+00
6.800000000000000e+01,8.666364893432840e-12,8.579928097768520e-12,8.643679566431944e-14,1.007430303370491e+00
6.805000000000000e+01,8.628619300324852e-12,8.542180837318180e-12,8.643846300667246e-14,1.011901581725468e+00
6.810000000000001e+01,8.591067302591486e-12,8.504627175489824e-12,8.644012710166142e-14,1.016389376253673e+00
6.815000000000001e+01,8.553707766326205e-12,8.467265978370992e-12,8.644178795521228e-14,1.020893735664162e+00
6.820000000000000e+01,8.516539565089840e-12,8.430096119514999e-12,8.644344557484076e-14,1.025414708792360e+00
6.825000000000000e+01,8.479561579853796e-12,8.393116479886448e-12,8.644509996734848e-14,1.029952344573181e+00
6.830000000000000e+01,8.442772698945611e-12,8.356325947807048e-12,8.644675113856286e-14,1.034506692037894e+00
6.835000000000001e+01,8.406171817997374e-12,8.319723418901909e-12,8.644839909546486e-14,1.039077800339604e+00
6.840000000000001e+01,8.369757839892714e-12,8.283307796046318e-12,8.645004384639575e-14,1.043665718756207e+00
6.845000000000000e+01,8.333529674709937e-12,8.247077989312822e-12,8.645168539711510e-14,1.048270496643122e+00
6.850000000000000e+01,8.297486239672199e-12,8.211032915918860e-12,8.645332375333885e-14,1.052892183463671e+00
6.855000000000000e+01,8.261626459097674e-12,8.175171500174738e-12,8.645495892293654e-14,1.057530828816113e+00
6.860000000000001e+01,8.225949264344307e-12,8.139492673432048e-12,8.645659091225903e-14,1.062186482389256e+00
6.865000000000001e+01,8.190453593759848e-12,8.103995374032502e-12,8.645821972734540e-14,1.066859193977109e+00
6.870000000000000e+01,8.155138392632846e-12,8.068678547257162e-12,8.645984537568387e-14,1.071549013500789e+00
6.875000000000000e+01,8.120002613140210e-12,8.033541145276064e-12,8.646146786414556e-14,1.076255990983344e+00
6.880000000000000e+01,8.085045214297283e-12,7.998582127098287e-12,8.646308719899570e-14,1.080980176549899e+00
6.885000000000001e+01,8.050265161910185e-12,7.963800458522370e-12,8.646470338781463e-14,1.085721620451771e+00
6.890000000000001e+01,8.015661428524091e-12,7.929195112087181e-12,8.646631643690961e-14,1.090480373034348e+00
6.895000000000000e+01,7.981232993374839e-12,7.894765067023106e-12,8.646792635173323e-14,1.095256484742210e+00
6.900000000000000e+01,7.946978842344356e-12,7.860509309203668e-12,8.646953314068817e-14,1.100050006167453e+00
6.905000000000000e+01,7.912897967907262e-12,7.826426831097559e-12,8.647113680970363e-14,1.104860987981371e+00
6.910000000000001e+01,7.878989369085174e-12,7.792516631720968e-12,8.647273736420637e-14,1.109689480959234e+00
6.915000000000001e+01,7.845252051402887e-12,7.758777716590414e-12,8.647433481247304e-14,1.114535536023503e+00
6.920000000000000e+01,7.811685026837032e-12,7.725209097675793e-12,8.647592916123902e-14,1.119399204187964e+00
6.925000000000000e+01,7.778287313771217e-12,7.691809793353937e-12,8.647752041728010e-14,1.124280536578017e+00
6.930000000000000e+01,7.745057936949324e-12,7.658578828362473e-12,8.647910858685020e-14,1.129179584423509e+00
6.935000000000001e+01,7.711995927429691e-12,7.625515233754048e-12,8.648069367564265e-14,1.134096399058246e+00
6.940000000000001e+01,7.679100322541685e-12,7.592618046850976e-12,8.648227569070950e-14,1.139031031945270e+00
6.945000000000000e+01,7.646370165839214e-12,7.559886311200114e-12,8.648385463909954e-14,1.143983534659404e+00
6.950000000000000e+01,7.613804507054489e-12,7.527319076528251e-12,8.648543052623792e-14,1.148953958865880e+00
6.955000000000000e+01,7.581402402057670e-12,7.494915398697739e-12,8.648700335993116e-14,1.153942356373476e+00
6.960000000000001e+01,7.549162912810151e-12,7.462674339662501e-12,8.648857314764974e-14,1.158948779098957e+00
6.965000000000001e+01,7.517085107319273e-12,7.430594967424437e-12,8.649013989483655e-14,1.163973279044375e+00
6.970000000000000e+01,7.485168059597175e-12,7.398676355990083e-12,8.649170360709124e-14,1.169015908326173e+00
6.975000000000000e+01,7.453410849620160e-12,7.366917585327674e-12,8.649326429248527e-14,1.174076719206818e+00
6.980000000000000e+01,7.421812563282609e-12,7.335317741324540e-12,8.649482195806907e-14,1.179155764048071e+00
6.985000000000001e+01,7.390372292353392e-12,7.303875915744806e-12,8.649637660858600e-14,1.184253095293249e+00
6.990000000000001e+01,7.359089134438794e-12,7.272591206187466e-12,8.649792825132801e-14,1.189368765533476e+00
6.995000000000000e+01,7.327962192937348e-12,7.241462716044748e-12,8.649947689259993e-14,1.194502827459775e+00
7.000000000000000e+01,7.296990576999251e-12,7.210489554460815e-12,8.650102253843517e-14,1.199655333872868e+00
