Orbital,Index,r,Vnuc_r,Veff_r,P,Q,P_ref1,Q_ref1,P_ref2,Q_ref2
Cs_4d32,232,1.95873430E+00,-2.475746E+00,-2.409902E+00,-1.437082E-01,6.385298E-04,0,0,0,0
Cs_4d32,233,2.03337395E+00,-2.346015E+00,-2.282688E+00,-1.215147E-01,5.640814E-04,0,0,0,0
Cs_4d32,234,2.10998674E+00,-2.223684E+00,-2.162754E+00,-1.021679E-01,4.932621E-04,0,0,0,0
Cs_4d32,235,2.18859582E+00,-2.108364E+00,-2.049717E+00,-8.541733E-02,4.272439E-04,0,0,0,0
Cs_4d32,236,2.26922402E+00,-1.999663E+00,-1.943191E+00,-7.101168E-02,3.667479E-04,0,0,0,0
Cs_4d32,237,2.35189385E+00,-1.897195E+00,-1.842799E+00,-5.870445E-02,3.121340E-04,0,0,0,0
Cs_4d32,238,2.43662753E+00,-1.800580E+00,-1.748161E+00,-4.825861E-02,2.634805E-04,0,0,0,0
Cs_4d32,239,2.52344696E+00,-1.709455E+00,-1.658925E+00,-3.944999E-02,2.206536E-04,0,0,0,0
Cs_4d32,240,2.61237373E+00,-1.623481E+00,-1.574754E+00,-3.206971E-02,1.833672E-04,0,0,0,0
Cs_4d32,241,2.70342914E+00,-1.544425E+00,-1.497419E+00,-2.592574E-02,1.512398E-04,0,0,0,0
Cs_4d32,242,2.79663416E+00,-1.473873E+00,-1.428511E+00,-2.084340E-02,1.238365E-04,0,0,0,0
Cs_4d32,243,2.89200948E+00,-1.411134E+00,-1.367342E+00,-1.666546E-02,1.006879E-04,0,0,0,0
Cs_4d32,244,2.98957548E+00,-1.355539E+00,-1.313248E+00,-1.325210E-02,8.130912E-05,0,0,0,0
Cs_4d32,245,3.08935224E+00,-1.306452E+00,-1.265596E+00,-1.048031E-02,6.522416E-05,0,0,0,0
Cs_4d32,246,3.19135955E+00,-1.263266E+00,-1.223783E+00,-8.243039E-03,5.198112E-05,0,0,0,0
Cs_4d32,247,3.29561689E+00,-1.225409E+00,-1.187240E+00,-6.447966E-03,4.116241E-05,0,0,0,0
Cs_4d32,248,3.40214346E+00,-1.192345E+00,-1.155434E+00,-5.016221E-03,3.239029E-05,0,0,0,0
Cs_4d32,249,3.51095818E+00,-1.163573E+00,-1.127867E+00,-3.880999E-03,2.532915E-05,0,0,0,0
Cs_4d32,250,3.62207967E+00,-1.138627E+00,-1.104075E+00,-2.986178E-03,1.968539E-05,0,0,0,0
Cs_4d32,251,3.73552627E+00,-1.117080E+00,-1.083634E+00,-2.284988E-03,1.520564E-05,0,0,0,0
Cs_4d32,252,3.85131606E+00,-1.098538E+00,-1.066152E+00,-1.738752E-03,1.167394E-05,0,0,0,0
Cs_4d32,253,3.96946681E+00,-1.082641E+00,-1.051272E+00,-1.315724E-03,8.908256E-06,0,0,0,0
Cs_4d32,254,4.08999605E+00,-1.069063E+00,-1.038670E+00,-9.900387E-04,6.756727E-06,0,0,0,0
Cs_4d32,255,4.21292102E+00,-1.057511E+00,-1.028054E+00,-7.407748E-04,5.093913E-06,0,0,0,0
Cs_4d32,256,4.33825871E+00,-1.047720E+00,-1.019161E+00,-5.511274E-04,3.817141E-06,0,0,0,0
Cs_4d32,257,4.46602583E+00,-1.039452E+00,-1.011757E+00,-4.076939E-04,2.843113E-06,0,0,0,0
Cs_4d32,258,4.59623884E+00,-1.032498E+00,-1.005632E+00,-2.998589E-04,2.104820E-06,0,0,0,0
Cs_4d32,259,4.72891396E+00,-1.026672E+00,-1.000603E+00,-2.192724E-04,1.548797E-06,0,0,0,0
Cs_4d32,260,4.86406714E+00,-1.021810E+00,-9.965062E-01,-1.594112E-04,1.132726E-06,0,0,0,0
Cs_4d32,261,5.00171409E+00,-1.017768E+00,-9.932006E-01,-1.152138E-04,8.233749E-07,0,0,0,0
Cs_4d32,262,5.14187026E+00,-1.014421E+00,-9.905621E-01,-8.277976E-05,5.948436E-07,0,0,0,0
Cs_4d32,263,5.28455089E+00,-1.011661E+00,-9.884833E-01,-5.912362E-05,4.271002E-07,0,0,0,0
Cs_4d32,264,5.42977096E+00,-1.009393E+00,-9.868717E-01,-4.197571E-05,3.047665E-07,0,0,0,0
Cs_4d32,265,5.57754523E+00,-1.007538E+00,-9.856479E-01,-2.962227E-05,2.161243E-07,0,0,0,0
Cs_4d32,266,5.72788822E+00,-1.006026E+00,-9.847442E-01,-2.077806E-05,1.523093E-07,0,0,0,0
Cs_4d32,267,5.88081424E+00,-1.004799E+00,-9.841030E-01,-1.448577E-05,1.066654E-07,0,0,0,0
Cs_4d32,268,6.03633735E+00,-1.003807E+00,-9.836757E-01,-1.003717E-05,7.423043E-08,0,0,0,0
Cs_4d32,269,6.19447142E+00,-1.003008E+00,-9.834214E-01,-6.911914E-06,5.133212E-08,0,0,0,0
Cs_4d32,270,6.35523010E+00,-1.002368E+00,-9.833059E-01,-4.730271E-06,3.527218E-08,0,0,0,0
Cs_4d32,271,6.51862681E+00,-1.001856E+00,-9.833009E-01,-3.217058E-06,2.408232E-08,0,0,0,0
Cs_4d32,272,6.68467479E+00,-1.001450E+00,-9.833827E-01,-2.174208E-06,1.633708E-08,0,0,0,0
Cs_4d32,273,6.85338705E+00,-1.001128E+00,-9.835320E-01,-1.460149E-06,1.101153E-08,0,0,0,0
Cs_4d32,274,7.02477642E+00,-1.000874E+00,-9.837331E-01,-9.743889E-07,7.374040E-09,0,0,0,0
Cs_4d32,275,7.19885551E+00,-1.000674E+00,-9.839730E-01,-6.460875E-07,4.906086E-09,0,0,0,0
Cs_4d32,276,7.37563677E+00,-1.000518E+00,-9.842414E-01,-4.256569E-07,3.242830E-09,0,0,0,0
Cs_4d32,277,7.55513242E+00,-1.000397E+00,-9.845299E-01,-2.786269E-07,2.129414E-09,0,0,0,0
Cs_4d32,278,7.73735452E+00,-1.000302E+00,-9.848319E-01,-1.812038E-07,1.389091E-09,0,0,0,0
Cs_4d32,279,7.92231493E+00,-1.000230E+00,-9.851422E-01,-1.170788E-07,9.001688E-10,0,0,0,0
Cs_4d32,280,8.11002534E+00,-1.000174E+00,-9.854566E-01,-7.515241E-08,5.794656E-10,0,0,0,0
Cs_4d32,281,8.30049727E+00,-1.000131E+00,-9.857719E-01,-4.792338E-08,3.705358E-10,0,0,0,0
Cs_4d32,282,8.49374204E+00,-1.000098E+00,-9.860858E-01,-3.035839E-08,2.353531E-10,0,0,0,0
Cs_4d32,283,8.68977081E+00,-1.000073E+00,-9.863963E-01,-1.910399E-08,1.484859E-10,0,0,0,0
Cs_4d32,284,8.88859459E+00,-1.000054E+00,-9.867021E-01,-1.194182E-08,9.304968E-11,0,0,0,0
Cs_4d32,285,9.09022420E+00,-1.000040E+00,-9.870022E-01,-7.414914E-09,5.791588E-11,0,0,0,0
Cs_4d32,286,9.29467030E+00,-1.000030E+00,-9.872959E-01,-4.573179E-09,3.580326E-11,0,0,0,0
Cs_4d32,287,9.50194341E+00,-1.000022E+00,-9.875828E-01,-2.801528E-09,2.198259E-11,0,0,0,0
Cs_4d32,288,9.71205386E+00,-1.000016E+00,-9.878624E-01,-1.704608E-09,1.340465E-11,0,0,0,0
Cs_4d32,289,9.92501187E+00,-1.000012E+00,-9.881348E-01,-1.030138E-09,8.117874E-12,0,0,0,0
Cs_4d32,290,1.01408275E+01,-1.000008E+00,-9.883998E-01,-6.182953E-10,4.882348E-12,0,0,0,0
Cs_4d32,291,1.03595106E+01,-1.000006E+00,-9.886576E-01,-3.685660E-10,2.916114E-12,0,0,0,0
Cs_4d32,292,1.05810709E+01,-1.000004E+00,-9.889080E-01,-2.181937E-10,1.741939E-12,0,0,0,0
Cs_4d32,293,1.08055180E+01,-1.000003E+00,-9.891514E-01,-1.282821E-10,9.900684E-13,0,0,0,0
Cs_4d52,0,1.81818182E-08,-1.326898E-02,6.875481E+06,1.789473E-20,-2.481523E-25,0,0,0,0
Cs_4d52,1,1.99385036E-08,-1.455100E-02,6.269736E+06,2.353818E-20,-3.585819E-25,0,0,0,0
Cs_4d52,2,2.18649159E-08,-1.595688E-02,5.717359E+06,3.099074E-20,-5.178273E-25,0,0,0,0
Cs_4d52,3,2.39774121E-08,-1.749857E-02,5.213658E+06,4.082729E-20,-7.478287E-25,0,0,0,0
Cs_4d52,4,2.62940087E-08,-1.918920E-02,4.754334E+06,5.380628E-20,-1.080277E-24,0,0,0,0
Cs_4d52,5,2.88344252E-08,-2.104318E-02,4.335478E+06,7.092815E-20,-1.560964E-24,0,0,0,0
Cs_4d52,6,3.16202310E-08,-2.307625E-02,3.953530E+06,9.351231E-20,-2.256071E-24,0,0,0,0
Cs_4d52,7,3.46751844E-08,-2.530573E-02,3.605232E+06,1.232990E-19,-3.261315E-24,0,0,0,0
Cs_4d52,8,3.80252225E-08,-2.775057E-02,3.287624E+06,1.625829E-19,-4.715061E-24,0,0,0,0
Cs_4d52,9,4.16989144E-08,-3.043161E-02,2.997998E+06,2.143907E-19,-6.817446E-24,0,0,0,0
Cs_4d52,10,4.57274494E-08,-3.337161E-02,2.733891E+06,2.827132E-19,-9.857801E-24,0,0,0,0
Cs_4d52,11,5.01451814E-08,-3.659564E-02,2.493052E+06,3.728135E-19,-1.425464E-23,0,0,0,0
Cs_4d52,12,5.49896152E-08,-4.013108E-02,2.273434E+06,4.916318E-19,-2.061300E-23,0,0,0,0
Cs_4d52,13,6.03020609E-08,-4.400807E-02,2.073162E+06,6.483204E-19,-2.980807E-23,0,0,0,0
Cs_4d52,14,6.61276171E-08,-4.825952E-02,1.890537E+06,8.549477E-19,-4.310505E-23,0,0,0,0
Cs_4d52,15,7.25158324E-08,-5.292160E-02,1.724003E+06,1.127428E-18,-6.233370E-23,0,0,0,0
Cs_4d52,16,7.95210387E-08,-5.803395E-02,1.572142E+06,1.486747E-18,-9.013991E-23,0,0,0,0
Cs_4d52,17,8.72029651E-08,-6.364017E-02,1.433658E+06,1.960579E-18,-1.303505E-22,0,0,0,0
Cs_4d52,18,9.56268180E-08,-6.978784E-02,1.307376E+06,2.585414E-18,-1.884976E-22,0,0,0,0
Cs_4d52,19,1.04864419E-07,-7.652938E-02,1.192217E+06,3.409374E-18,-2.725833E-22,0,0,0,0
Cs_4d52,20,1.14993978E-07,-8.392186E-02,1.087207E+06,4.495903E-18,-3.941730E-22,0,0,0,0
Cs_4d52,21,1.26102019E-07,-9.202843E-02,9.914459E+05,5.928674E-18,-5.700001E-22,0,0,0,0
Cs_4d52,22,1.38282820E-07,-1.009179E-01,9.041216E+05,7.818010E-18,-8.242515E-22,0,0,0,0
Cs_4d52,23,1.51639959E-07,-1.106658E-01,8.244905E+05,1.030939E-17,-1.191905E-21,0,0,0,0
Cs_4d52,24,1.66286724E-07,-1.213549E-01,7.518761E+05,1.359461E-17,-1.723526E-21,0,0,0,0
Cs_4d52,25,1.82348207E-07,-1.330765E-01,6.856574E+05,1.792663E-17,-2.492266E-21,0,0,0,0
Cs_4d52,26,1.99960707E-07,-1.459299E-01,6.252721E+05,2.363895E-17,-3.603857E-21,0,0,0,0
Cs_4d52,27,2.19273585E-07,-1.600243E-01,5.702074E+05,3.117130E-17,-5.211165E-21,0,0,0,0
Cs_4d52,28,2.40451766E-07,-1.754799E-01,5.199924E+05,4.110355E-17,-7.535324E-21,0,0,0,0
Cs_4d52,29,2.63674489E-07,-1.924276E-01,4.742016E+05,5.420016E-17,-1.089589E-20,0,0,0,0
Cs_4d52,30,2.89139551E-07,-2.110118E-01,4.324444E+05,7.146923E-17,-1.575509E-20,0,0,0,0
Cs_4d52,31,3.17062864E-07,-2.313899E-01,3.943661E+05,9.423977E-17,-2.278100E-20,0,0,0,0
Cs_4d52,32,3.47682235E-07,-2.537355E-01,3.596418E+05,1.242643E-16,-3.293988E-20,0,0,0,0
Cs_4d52,33,3.81257913E-07,-2.782385E-01,3.279761E+05,1.638533E-16,-4.762860E-20,0,0,0,0
Cs_4d52,34,4.18074541E-07,-3.051067E-01,2.991001E+05,2.160530E-16,-6.886639E-20,0,0,0,0
Cs_4d52,35,4.58444816E-07,-3.345682E-01,2.727678E+05,2.848797E-16,-9.957286E-20,0,0,0,0
Cs_4d52,36,5.02712467E-07,-3.668738E-01,2.487548E+05,3.756291E-16,-1.439698E-19,0,0,0,0
Cs_4d52,37,5.51252705E-07,-4.022974E-01,2.268571E+05,4.952822E-16,-2.081592E-19,0,0,0,0
Cs_4d52,38,6.04477724E-07,-4.411395E-01,2.068884E+05,6.530432E-16,-3.009634E-19,0,0,0,0
Cs_4d52,39,6.62839465E-07,-4.837301E-01,1.886787E+05,8.610465E-16,-4.351367E-19,0,0,0,0
Cs_4d52,40,7.26833446E-07,-5.304306E-01,1.720731E+05,1.135289E-15,-6.291171E-19,0,0,0,0
Cs_4d52,41,7.97001582E-07,-5.816364E-01,1.569305E+05,1.496861E-15,-9.095538E-19,0,0,0,0
Cs_4d52,42,8.73942194E-07,-6.377838E-01,1.431215E+05,1.973566E-15,-1.314989E-18,0,0,0,0
Cs_4d52,43,9.58305467E-07,-6.993473E-01,1.305291E+05,2.602052E-15,-1.901105E-18,0,0,0,0
Cs_4d52,44,1.05080883E-06,-7.668499E-01,1.190460E+05,3.430640E-15,-2.748423E-18,0,0,0,0
Cs_4d52,45,1.15223484E-06,-8.408623E-01,1.085746E+05,4.523014E-15,-3.973297E-18,0,0,0,0
Cs_4d52,46,1.26344519E-06,-9.220129E-01,9.902587E+04,5.963136E-15,-5.743950E-18,0,0,0,0
Cs_4d52,47,1.38538322E-06,-1.010989E+00,9.031840E+04,7.861676E-15,-8.303516E-18,0,0,0,0
Cs_4d52,48,1.51908051E-06,-1.108543E+00,8.237833E+04,1.036450E-14,-1.200334E-17,0,0,0,0
Cs_4d52,49,1.66567166E-06,-1.215502E+00,7.513802E+04,1.366390E-14,-1.735132E-17,0,0,0,0
Cs_4d52,50,1.82639931E-06,-1.332769E+00,6.853588E+04,1.801332E-14,-2.508147E-17,0,0,0,0
Cs_4d52,51,2.00262406E-06,-1.461337E+00,6.251488E+04,2.374678E-14,-3.625446E-17,0,0,0,0
Cs_4d52,52,2.19583892E-06,-1.602291E+00,5.702736E+04,3.130456E-14,-5.240321E-17,0,0,0,0
Cs_4d52,53,2.40767909E-06,-1.756822E+00,5.202138E+04,4.126690E-14,-7.574273E-17,0,0,0,0
Cs_4d52,54,2.63993784E-06,-1.926231E+00,4.745494E+04,5.439850E-14,-1.094738E-16,0,0,0,0
Cs_4d52,55,2.89458149E-06,-2.111948E+00,4.329452E+04,7.170715E-14,-1.582212E-16,0,0,0,0
Cs_4d52,56,3.17376413E-06,-2.315534E+00,3.950231E+04,9.452093E-14,-2.286669E-16,0,0,0,0
Cs_4d52,57,3.47984673E-06,-2.538702E+00,3.604514E+04,1.245900E-13,-3.304645E-16,0,0,0,0
Cs_4d52,58,3.81541687E-06,-2.783323E+00,3.289181E+04,1.642204E-13,-4.775598E-16,0,0,0,0
Cs_4d52,59,4.18331047E-06,-3.051445E+00,3.001793E+04,2.164509E-13,-6.900977E-16,0,0,0,0
Cs_4d52,60,4.58663754E-06,-3.345311E+00,2.740060E+04,2.852854E-13,-9.971767E-16,0,0,0,0
Cs_4d52,61,5.02880208E-06,-3.667367E+00,2.501382E+04,3.759990E-13,-1.440819E-15,0,0,0,0
Cs_4d52,62,5.51353855E-06,-4.020291E+00,2.283858E+04,4.955417E-13,-2.081715E-15,0,0,0,0
Cs_4d52,63,6.04493797E-06,-4.407005E+00,2.085862E+04,6.530696E-13,-3.007492E-15,0,0,0,0
Cs_4d52,64,6.62748349E-06,-4.830696E+00,1.905553E+04,8.606439E-13,-4.344666E-15,0,0,0,0
Cs_4d52,65,7.26608467E-06,-5.294836E+00,1.741264E+04,1.134152E-12,-6.275856E-15,0,0,0,0
Cs_4d52,66,7.96612569E-06,-5.803208E+00,1.591757E+04,1.494522E-12,-9.064646E-15,0,0,0,0
Cs_4d52,67,8.73350295E-06,-6.359925E+00,1.455800E+04,1.969315E-12,-1.309137E-14,0,0,0,0
Cs_4d52,68,9.57467937E-06,-6.969448E+00,1.332179E+04,2.594829E-12,-1.890473E-14,0,0,0,0
Cs_4d52,69,1.04967319E-05,-7.636610E+00,1.219828E+04,3.418865E-12,-2.729607E-14,0,0,0,0
Cs_4d52,70,1.15074152E-05,-8.366629E+00,1.117795E+04,4.504360E-12,-3.940638E-14,0,0,0,0
Cs_4d52,71,1.26152261E-05,-9.165130E+00,1.025283E+04,5.934183E-12,-5.688020E-14,0,0,0,0
Cs_4d52,72,1.38294717E-05,-1.003814E+01,9.414806E+03,7.817424E-12,-8.208678E-14,0,0,0,0
Cs_4d52,73,1.51603440E-05,-1.099210E+01,8.656746E+03,1.029768E-11,-1.184377E-13,0,0,0,0
Cs_4d52,74,1.66190102E-05,-1.203384E+01,7.972792E+03,1.356394E-11,-1.708429E-13,0,0,0,0
Cs_4d52,75,1.82176983E-05,-1.317053E+01,7.356981E+03,1.786490E-11,-2.463633E-13,0,0,0,0
Cs_4d52,76,1.99698037E-05,-1.440968E+01,6.804391E+03,2.352780E-11,-3.551456E-13,0,0,0,0
Cs_4d52,77,2.18899922E-05,-1.575897E+01,6.311051E+03,3.098308E-11,-5.117557E-13,0,0,0,0
Cs_4d52,78,2.39943289E-05,-1.722617E+01,5.873194E+03,4.079688E-11,-7.370801E-13,0,0,0,0
Cs_4d52,79,2.63003985E-05,-1.881888E+01,5.487656E+03,5.371365E-11,-1.061026E-12,0,0,0,0
Cs_4d52,80,2.88274593E-05,-2.054432E+01,5.152235E+03,7.071200E-11,-1.526346E-12,0,0,0,0
Cs_4d52,81,3.15965961E-05,-2.240882E+01,4.865346E+03,9.307807E-11,-2.194035E-12,0,0,0,0
Cs_4d52,82,3.46308858E-05,-2.441738E+01,4.626158E+03,1.225016E-10,-3.150892E-12,0,0,0,0
Cs_4d52,83,3.79555985E-05,-2.657280E+01,4.434962E+03,1.612017E-10,-4.520085E-12,0,0,0,0
Cs_4d52,84,4.15983858E-05,-2.887475E+01,4.293119E+03,2.120919E-10,-6.475734E-12,0,0,0,0
Cs_4d52,85,4.55895176E-05,-3.131833E+01,4.203428E+03,2.789954E-10,-9.262903E-12,0,0,0,0
Cs_4d52,86,4.99621154E-05,-3.389228E+01,4.170454E+03,3.669274E-10,-1.322456E-11,0,0,0,0
Cs_4d52,87,5.47524273E-05,-3.657655E+01,4.201025E+03,4.824629E-10,-1.883737E-11,0,0,0,0
Cs_4d52,88,6.00001133E-05,-3.933919E+01,4.304286E+03,6.342187E-10,-2.675787E-11,0,0,0,0
Cs_4d52,89,6.57485603E-05,-4.213234E+01,4.491321E+03,8.334815E-10,-3.788016E-11,0,0,0,0
Cs_4d52,90,7.20452343E-05,-4.488752E+01,4.772474E+03,1.095032E-09,-5.340385E-11,0,0,0,0
Cs_4d52,91,7.89420505E-05,-4.751086E+01,5.144886E+03,1.438219E-09,-7.490743E-11,0,0,0,0
Cs_4d52,92,8.64957898E-05,-4.988089E+01,5.551143E+03,1.888382E-09,-1.044161E-10,0,0,0,0
Cs_4d52,93,9.47685433E-05,-5.185703E+01,5.799116E+03,2.478674E-09,-1.444486E-10,0,0,0,0
Cs_4d52,94,1.03828197E-04,-5.331527E+01,5.585648E+03,3.252410E-09,-1.980442E-10,0,0,0,0
Cs_4d52,95,1.13748973E-04,-5.422071E+01,4.807077E+03,4.266241E-09,-2.688401E-10,0,0,0,0
Cs_4d52,96,1.24611998E-04,-5.467808E+01,3.789814E+03,5.594718E-09,-3.613699E-10,0,0,0,0
Cs_4d52,97,1.36505939E-04,-5.486678E+01,2.961716E+03,7.335623E-09,-4.816571E-10,0,0,0,0
Cs_4d52,98,1.49527688E-04,-5.493120E+01,2.439435E+03,9.616426E-09,-6.379203E-10,0,0,0,0
Cs_4d52,99,1.63783106E-04,-5.494820E+01,2.110223E+03,1.260371E-08,-8.412381E-10,0,0,0,0
Cs_4d52,100,1.79387834E-04,-5.494951E+01,1.867590E+03,1.651548E-08,-1.106286E-09,0,0,0,0
Cs_4d52,101,1.96468178E-04,-5.494610E+01,1.664407E+03,2.163683E-08,-1.452314E-09,0,0,0,0
Cs_4d52,102,2.15162065E-04,-5.494119E+01,1.484378E+03,2.834030E-08,-1.904470E-09,0,0,0,0
Cs_4d52,103,2.35620078E-04,-5.493556E+01,1.322017E+03,3.711251E-08,-2.495566E-09,0,0,0,0
Cs_4d52,104,2.58006591E-04,-5.492935E+01,1.175047E+03,4.858889E-08,-3.268409E-09,0,0,0,0
Cs_4d52,105,2.82500997E-04,-5.492254E+01,1.042029E+03,6.359890E-08,-4.278837E-09,0,0,0,0
Cs_4d52,106,3.09299030E-04,-5.491507E+01,9.217668E+02,8.322481E-08,-5.599675E-09,0,0,0,0
Cs_4d52,107,3.38614205E-04,-5.490688E+01,8.131737E+02,1.088782E-07,-7.325875E-09,0,0,0,0
Cs_4d52,108,3.70679387E-04,-5.489792E+01,7.152560E+02,1.423994E-07,-9.581195E-09,0,0,0,0
Cs_4d52,109,4.05748472E-04,-5.488809E+01,6.271009E+02,1.861865E-07,-1.252687E-08,0,0,0,0
Cs_4d52,110,4.44098221E-04,-5.487733E+01,5.478695E+02,2.433628E-07,-1.637286E-08,0,0,0,0
Cs_4d52,111,4.86030236E-04,-5.486555E+01,4.767902E+02,3.179943E-07,-2.139242E-08,0,0,0,0
Cs_4d52,112,5.31873099E-04,-5.485264E+01,4.131516E+02,4.153708E-07,-2.794103E-08,0,0,0,0
Cs_4d52,113,5.81984680E-04,-5.483851E+01,3.562973E+02,5.423708E-07,-3.648080E-08,0,0,0,0
Cs_4d52,114,6.36754628E-04,-5.482303E+01,3.056210E+02,7.079328E-07,-4.761208E-08,0,0,0,0
Cs_4d52,115,6.96607062E-04,-5.480609E+01,2.605613E+02,9.236650E-07,-6.211439E-08,0,0,0,0
Cs_4d52,116,7.62003467E-04,-5.478755E+01,2.205988E+02,1.204632E-06,-8.099903E-08,0,0,0,0
Cs_4d52,117,8.33445816E-04,-5.476726E+01,1.852521E+02,1.570369E-06,-1.055771E-07,0,0,0,0
Cs_4d52,118,9.11479925E-04,-5.474506E+01,1.540751E+02,2.046192E-06,-1.375471E-07,0,0,0,0
Cs_4d52,119,9.96699062E-04,-5.472077E+01,1.266548E+02,2.664879E-06,-1.791072E-07,0,0,0,0
Cs_4d52,120,1.08974783E-03,-5.469420E+01,1.026092E+02,3.468833E-06,-2.331002E-07,0,0,0,0
Cs_4d52,121,1.19132632E-03,-5.466515E+01,8.158523E+01,4.512859E-06,-3.031989E-07,0,0,0,0
Cs_4d52,122,1.30219459E-03,-5.463339E+01,6.325763E+01,5.867726E-06,-3.941431E-07,0,0,0,0
Cs_4d52,123,1.42317741E-03,-5.459867E+01,4.732746E+01,7.624720E-06,-5.120441E-07,0,0,0,0
Cs_4d52,124,1.55516941E-03,-5.456074E+01,3.352092E+01,9.901467E-06,-6.647719E-07,0,0,0,0
Cs_4d52,125,1.69914053E-03,-5.451930E+01,2.158822E+01,1.284936E-05,-8.624494E-07,0,0,0,0
Cs_4d52,126,1.85614184E-03,-5.447404E+01,1.130248E+01,1.666302E-05,-1.118081E-06,0,0,0,0
Cs_4d52,127,2.02731176E-03,-5.442464E+01,2.458611E+00,2.159231E-05,-1.448349E-06,0,0,0,0
Cs_4d52,128,2.21388271E-03,-5.437073E+01,-5.127802E+00,2.795759E-05,-1.874625E-06,0,0,0,0
Cs_4d52,129,2.41718812E-03,-5.431192E+01,-1.162171E+01,3.616900E-05,-2.424245E-06,0,0,0,0
Cs_4d52,130,2.63866990E-03,-5.424781E+01,-1.716984E+01,4.675082E-05,-3.132119E-06,0,0,0,0
Cs_4d52,131,2.87988641E-03,-5.417795E+01,-2.190191E+01,6.037216E-05,-4.042749E-06,0,0,0,0
Cs_4d52,132,3.14252081E-03,-5.410187E+01,-2.593203E+01,7.788549E-05,-5.212763E-06,0,0,0,0
Cs_4d52,133,3.42838997E-03,-5.401907E+01,-2.935992E+01,1.003749E-04,-6.714082E-06,0,0,0,0
Cs_4d52,134,3.73945380E-03,-5.392901E+01,-3.227229E+01,1.292162E-04,-8.637856E-06,0,0,0,0
Cs_4d52,135,4.07782517E-03,-5.383113E+01,-3.474413E+01,1.661523E-04,-1.109935E-05,0,0,0,0
Cs_4d52,136,4.44578026E-03,-5.372485E+01,-3.683989E+01,2.133855E-04,-1.424399E-05,0,0,0,0
Cs_4d52,137,4.84576946E-03,-5.360954E+01,-3.861476E+01,2.736929E-04,-1.825480E-05,0,0,0,0
Cs_4d52,138,5.28042881E-03,-5.348456E+01,-4.011573E+01,3.505671E-04,-2.336148E-05,0,0,0,0
Cs_4d52,139,5.75259193E-03,-5.334924E+01,-4.138262E+01,4.483891E-04,-2.985156E-05,0,0,0,0
Cs_4d52,140,6.26530247E-03,-5.320289E+01,-4.244907E+01,5.726392E-04,-3.808379E-05,0,0,0,0
Cs_4d52,141,6.82182715E-03,-5.304480E+01,-4.334337E+01,7.301516E-04,-4.850446E-05,0,0,0,0
Cs_4d52,142,7.42566915E-03,-5.287426E+01,-4.408924E+01,9.294217E-04,-6.166676E-05,0,0,0,0
Cs_4d52,143,8.08058215E-03,-5.269052E+01,-4.470650E+01,1.180974E-03,-7.825396E-05,0,0,0,0
Cs_4d52,144,8.79058474E-03,-5.249284E+01,-4.521166E+01,1.497801E-03,-9.910673E-05,0,0,0,0
Cs_4d52,145,9.55997533E-03,-5.228048E+01,-4.561848E+01,1.895875E-03,-1.252551E-04,0,0,0,0
Cs_4d52,146,1.03933474E-02,-5.205269E+01,-4.593837E+01,2.394753E-03,-1.579556E-04,0,0,0,0
Cs_4d52,147,1.12956053E-02,-5.180873E+01,-4.618077E+01,3.018278E-03,-1.987338E-04,0,0,0,0
Cs_4d52,148,1.22719801E-02,-5.154784E+01,-4.635351E+01,3.795371E-03,-2.494324E-04,0,0,0,0
Cs_4d52,149,1.33280461E-02,-5.126929E+01,-4.646308E+01,4.760940E-03,-3.122655E-04,0,0,0,0
Cs_4d52,150,1.44697372E-02,-5.097234E+01,-4.651481E+01,5.956886E-03,-3.898778E-04,0,0,0,0
Cs_4d52,151,1.57033640E-02,-5.065625E+01,-4.651311E+01,7.433203E-03,-4.854080E-04,0,0,0,0
Cs_4d52,152,1.70356302E-02,-5.032028E+01,-4.646162E+01,9.249165E-03,-6.025570E-04,0,0,0,0
Cs_4d52,153,1.84736499E-02,-4.996370E+01,-4.636331E+01,1.147456E-02,-7.456555E-04,0,0,0,0
Cs_4d52,154,2.00249644E-02,-4.958580E+01,-4.622064E+01,1.419092E-02,-9.197314E-04,0,0,0,0
Cs_4d52,155,2.16975588E-02,-4.918588E+01,-4.603564E+01,1.749276E-02,-1.130571E-03,0,0,0,0
Cs_4d52,156,2.34998792E-02,-4.876328E+01,-4.580999E+01,2.148861E-02,-1.384772E-03,0,0,0,0
Cs_4d52,157,2.54408482E-02,-4.831746E+01,-4.554513E+01,2.630191E-02,-1.689775E-03,0,0,0,0
Cs_4d52,158,2.75298816E-02,-4.784791E+01,-4.524229E+01,3.207147E-02,-2.053876E-03,0,0,0,0
Cs_4d52,159,2.97769035E-02,-4.735432E+01,-4.490264E+01,3.895149E-02,-2.486209E-03,0,0,0,0
Cs_4d52,160,3.21923613E-02,-4.683647E+01,-4.452721E+01,4.711088E-02,-2.996679E-03,0,0,0,0
Cs_4d52,161,3.47872402E-02,-4.629429E+01,-4.411704E+01,5.673167E-02,-3.595851E-03,0,0,0,0
Cs_4d52,162,3.75730761E-02,-4.572778E+01,-4.367310E+01,6.800636E-02,-4.294770E-03,0,0,0,0
Cs_4d52,163,4.05619691E-02,-4.513693E+01,-4.319626E+01,8.113391E-02,-5.104712E-03,0,0,0,0
